point_id,cluster,outlier_score,rating,parent_asin,asin,x,y
1838,-1,,5.0,B015PZLB6G,B015PZLB6G,0.07471466,0.059474654
1839,-1,,5.0,B072118L7D,B072118L7D,0.21149871,0.105008036
1840,-1,,5.0,B07TCSG6CH,B07BBLL3MJ,0.10857194,-0.012791919
1841,-1,,5.0,B07LBQWTRY,B016NDIOC8,0.1407389,0.06016299
1842,-1,,5.0,B07RW8W2WW,B01H4YTH6W,0.064543195,0.15390487
1843,-1,,2.0,B00NWXM5U0,B00N2BVWOM,-0.06614052,0.035615444
1844,-1,,5.0,B0CJ2FDZD9,B07QNNJKDW,0.19697756,-0.00555175
1845,-1,,5.0,B07Q2TVNP3,B00YRUVJ0O,0.079355925,0.44353274
1846,-1,,5.0,B0B7RW47VZ,B088RKB9PV,0.09495407,0.30122957
1847,1,0.009429019016860657,5.0,B07WH4GTY9,B074P444QL,0.09516904,0.15408257
1848,-1,,5.0,B0BGDLLL4W,B07PBV3GWC,-0.14266664,-0.10756421
1849,-1,,5.0,B0B8J17B9L,B01N9OE46F,0.15638433,-0.028644029
1850,-1,,5.0,B00PGE653G,B00PGE653G,0.07299742,-0.010900559
1851,-1,,4.0,B00X0G30MQ,B00X0G30MQ,0.19749817,0.028692156
1852,-1,,5.0,B0029U2YSA,B0029U2YSA,0.23937169,-0.031498577
1853,-1,,5.0,B01CF3L4YA,B01CF3L4YA,0.20028123,0.008967269
1854,-1,,5.0,B0961LFNFG,B08GW982QS,0.25224638,-0.0034277737
1855,-1,,4.0,B07467F8QW,B07467F8QW,-0.3626209,-0.08650599
1856,-1,,5.0,B07KCT9LB5,B0015RTXW8,0.12258781,0.21510512
1857,-1,,2.0,B0B9GHF8QM,B0B73LWH3X,0.11050689,0.108454496
1858,-1,,5.0,B07TWNFDS8,B07TWNFDS8,0.17110199,-0.0072287805
1859,-1,,5.0,B007UJ4U6O,B007UJ4U6O,0.115731545,0.21272194
1860,-1,,3.0,B0B37TT7JB,B01DWH77GC,-0.61773664,-0.061673574
1861,-1,,5.0,B075XN1NZC,B075XN1NZC,0.13337436,-0.19393997
1862,-1,,5.0,B01C43ZHVC,B01C43ZHVC,-0.03944294,-0.06564414
1863,-1,,5.0,B08XNCHTCY,B07RGZ5NKS,-0.51716524,-0.00473151
1864,-1,,5.0,B08SKV4XKR,B08SKV4XKR,-0.059205048,0.12528118
1865,-1,,5.0,B00A8OWC1S,B00A8OWC1S,0.020618707,0.17901859
1866,-1,,5.0,B08BL1YDSZ,B07S6SVBGK,0.049195677,0.46159843
1867,-1,,5.0,B0912GH93X,B0912GH93X,0.0073284134,0.08089886
1868,-1,,5.0,B0B4WG6N98,B08FTKSJ47,0.046115726,-0.12828666
1869,-1,,5.0,B01GW7YJTC,B007H4VT7A,0.055128686,0.17279516
1870,-1,,5.0,B008UZQWQ8,B008UZQWQ8,0.19057879,0.133413
1871,-1,,1.0,B00U879XZ8,B017DOV0FY,0.041247077,-0.100817405
1872,-1,,5.0,B06XTX41HM,B06XTX41HM,-0.2467961,-0.028639138
1873,-1,,2.0,B07W42PJBG,B07W42PJBG,-0.16779065,0.040958714
1874,-1,,5.0,B07TQLFRRJ,B07L49Q2ZQ,0.29689196,-0.1383564
1875,-1,,5.0,B0BHZ1GDVT,B00NH136GE,0.3374756,-0.22925891
1876,-1,,5.0,B0BFF9G61F,B09CD5C5R7,-0.07296571,0.12786406
1877,-1,,3.0,B0BR8MK1DY,B0BR8MK1DY,0.035615966,0.17979601
1878,-1,0.9999991040531613,5.0,B09BYYK39G,B09535DMXL,0.16210595,0.07294466
1879,-1,,1.0,B0BJV9Z6T1,B08MZC3R98,0.15463269,-0.07042522
1880,18,0.0,5.0,B0BY8KX5CW,B09LYKFPWX,0.3272403,-0.05594472
1881,18,0.0,5.0,B087JNFL1C,B08B4KQCYY,0.3272403,-0.05594472
1882,-1,,5.0,B08DPP3T9Z,B07VHZ41L8,0.2457475,-0.14324546
1883,-1,,4.0,B07H9YX94V,B0798KPH5X,0.035984766,-0.046066843
1884,-1,,5.0,B09T3FX6CL,B098747FK9,0.09700577,-0.06250705
1885,-1,,5.0,B09MLGP9SP,B09MLGP9SP,0.086316824,0.07124561
1886,-1,,5.0,B07FTSXDK4,B08LTBKKLX,0.08300542,0.03623228
1887,-1,,5.0,B0BS3V1QBY,B094XK2GG5,0.018523477,0.021002688
1888,19,,5.0,B09DXXSS9Z,B091FS79T8,0.3275066,-0.050531402
1889,-1,,1.0,B0BN248QTJ,B092CTZVDG,-0.36416584,-0.28065166
1890,-1,,5.0,B096982VDG,B096982VDG,-0.23157388,0.21234667
1891,-1,,5.0,B0BL78N7W9,B00IE6VA0G,0.08986565,-0.086134985
1892,18,0.0,5.0,B0974XHKV5,B08Y7YXHSB,0.3272403,-0.05594472
1893,-1,,5.0,B074D9L6SJ,B074D9GGFY,0.12020937,0.3124502
1894,-1,,5.0,B0BV3NWX67,B0742D8FWM,0.15995243,-0.083280936
1895,-1,,3.0,B0823Z9MZ3,B0823Z9MZ3,0.108523816,-0.15521647
1896,9,0.003994676537528447,5.0,B005IR2J2M,B005IR2J2M,0.2983626,0.043844204
1897,-1,,5.0,B09869JTSG,B09869JTSG,0.12319667,0.13532406
1898,-1,0.9999991040531613,5.0,B0B5GRZ3FW,B09YXDCDCF,0.085830286,0.078886196
1899,-1,,5.0,B0BNPL25Z9,B07CZHV9VF,0.329561,-0.20337191
1900,-1,,5.0,B09LTX3SQX,B09JSMNZRG,0.3172757,-0.13946292
1901,-1,,1.0,B07G7GY4PZ,B07G7GY4PZ,-0.24940854,0.007315511
1902,-1,,5.0,B07P9QZPGR,B019BYBR48,-0.145455,0.04424817
1903,-1,,1.0,B09PBSXZ3T,B09PBSXZ3T,0.066870615,0.12901731
1904,-1,,5.0,B01JGBIFGO,B01JGBIFGO,0.14489412,-0.12404084
1905,-1,,5.0,B07CLBNM1C,B015NBTAOW,0.07996769,0.05416897
1906,-1,,3.0,B00CO07FIO,B00CO07FIO,-0.28025788,0.0029551778
1907,-1,,5.0,B0B1VWCFXZ,B09G9FS5YN,0.016932867,0.05517523
1908,-1,,5.0,B0BVY4JVNG,B08L5NP6NG,0.027642835,-0.17025998
1909,13,,5.0,B0B27MJXLK,B07WT2JGMZ,0.27591342,0.086074345
1910,-1,,5.0,B00H1SVSAU,B00H1SVSAU,-0.109253325,-0.09495106
1911,-1,,5.0,B0C7HW72LR,B09998MBFM,0.16350314,-0.051947273
1912,-1,,1.0,B07RGD3JNQ,B07RGD3JNQ,0.11551391,-0.08039864
1913,-1,,1.0,B07HMRT5RB,B07HMRT5RB,0.10846987,-0.25405523
1914,-1,,5.0,B08XB712XZ,B08XB712XZ,0.23232076,-0.292355
1915,-1,,5.0,B08LCWGSZM,B08LCWGSZM,-0.027468607,-0.003624864
1916,-1,,1.0,B0CF6479D8,B07X1VYRN3,0.06698293,0.30226925
1917,-1,,5.0,B09NR7BPJZ,B076D76DRQ,0.09400155,-0.10480956
1918,-1,,5.0,B08TBPJSKS,B08L3RZGL3,0.06134301,0.22861117
1919,-1,,1.0,B08M85C13W,B08M85C13W,0.06681307,-0.13058437
1920,-1,,5.0,B00TKU6762,B00TKU6762,0.08797714,0.24709028
1921,-1,,5.0,1426320965,1426320965,0.14604148,0.12124482
1922,-1,,5.0,B07NVG9L16,B07NVG9L16,-0.015655458,0.15293558
1923,-1,,5.0,B07J6GKJYB,B07HKRDSSD,0.15271457,0.09677703
1924,-1,,5.0,B08TW9RNRJ,B07RY6VP45,0.04662179,0.32111865
1925,-1,,5.0,B071KKMXP8,B071KKMXP8,-0.04819303,0.19904517
1926,-1,,5.0,B01HBARDWO,B01HBARDWO,-0.058677025,0.22998708
1927,-1,,5.0,B07HMLRWXH,B01ESXK5PO,0.085863054,0.26517963
1928,-1,,5.0,B075JDJM5W,B075JDJM5W,0.023224052,0.33227578
1929,-1,,5.0,B07SJ8L4M3,B01AX6ZPHI,0.11700047,-0.34942302
1930,-1,,2.0,B07D22Z8GQ,B0727WZM6R,0.13928035,-0.13442618
1931,-1,,5.0,B078Z9LP9Z,B078Z9LP9Z,-0.050564192,-0.0016593412
1932,-1,,5.0,B00GHUHMUS,B00GHUHMUS,0.24088529,0.05929753
1933,-1,,5.0,B004ZKXXAK,B004ZKXXAK,0.07254581,0.3273802
1934,-1,,2.0,B00N28AUK2,B00N28AUK2,-0.25684327,0.30357417
1935,-1,,5.0,B0BMWBNRQQ,B00BX1AOVA,0.25119936,-0.024675814
1936,-1,,5.0,B092DD5L2V,B00DCKROK4,0.01643906,-0.060565636
1937,-1,,5.0,B00GUTY132,B00GUTY132,-0.35628885,-0.117053196
1938,-1,,5.0,B0067Y5B7A,B00916E77Q,-0.31161004,-0.10742711
1939,-1,,5.0,B00EYWU8HK,B005IPKU20,-0.017122462,0.16680783
1940,2,0.0,5.0,B00A81SXHI,B00A81SXHI,0.06800822,0.11178689
1941,-1,,5.0,B07SHFPD8S,B07SHFPD8S,0.075915605,0.23951343
1942,-1,,5.0,B07RW4VG9Q,B072NZL11B,-0.016387865,0.3380299
1943,-1,,5.0,B093FMQJ73,B0967RC9TR,-0.10605062,0.029816844
1944,-1,,5.0,B0BB6TYK7V,B000JE7GPY,0.09598236,-0.05528723
1945,-1,,2.0,B07QMBY7JF,B07QMBY7JF,-0.11391925,-0.0066221952
1946,-1,,5.0,B072KLXG5M,B072KLXG5M,-0.223681,-0.24097742
1947,-1,,2.0,B07GVB87YG,B07GVB87YG,-0.15109202,-0.17985395
1948,-1,,5.0,B076CKXBB1,B076CKXBB1,0.0327989,0.26152393
1949,-1,,5.0,B07BSFXVCH,B07BSFXVCH,0.06810336,0.09293944
1950,-1,,5.0,B076BL6Z79,B076BL6Z79,-0.0025077239,0.2543152
1951,-1,,5.0,B0BW4PFM58,B010OYASRG,-0.18125123,-0.07818788
1952,-1,,5.0,B005IKCLPO,B005IKCLPO,-0.2249318,-0.11598053
1953,-1,,4.0,B071K5BQPF,B01J9FWFD6,-0.015443508,-0.026648968
1954,-1,,5.0,B07BT6TH6X,B0106JCS2C,0.09292166,0.4771352
1955,-1,,5.0,B07SJ8X19K,B07SK8RZFF,0.2287192,-0.20501745
1956,-1,,5.0,B0C8RP1481,B096XLHVS7,0.13639876,0.056792617
1957,-1,,5.0,B08KZSGZCH,B08KZSGZCH,0.026327733,-0.014868882
1958,-1,,5.0,B0BNWPM92Y,B083HRWSTD,0.071455315,0.19951403
1959,-1,,5.0,B08FJBFG7V,B08FJBFG7V,0.09227393,-0.06803288
1960,-1,,5.0,B07837W5NX,B07837W5NX,0.14005044,0.0801844
1961,-1,,5.0,B07NLWT9Z7,B01FZ1GU48,0.12439338,-0.20337036
1962,-1,,5.0,B0BSRMK724,B00L2LGMO4,0.059615746,0.033270642
1963,-1,,5.0,B017LSIXDE,B014EKQ5AA,-0.23472238,-0.1695248
1964,-1,,5.0,B07DRGR6LX,B07DRGR6LX,0.21082228,-0.09700666
1965,-1,,5.0,B0797RKSF7,B0797RKSF7,-0.08367614,0.17201778
1966,-1,,5.0,B07BFWHD7G,B07BFWHD7G,0.011190418,-0.09338516
1967,-1,,4.0,B0824RG1SN,B07TNPZ6HR,0.17601594,0.16081668
1968,-1,,1.0,B0BGS23YKX,B076FPGWNZ,-0.080145426,-0.21076328
1969,-1,,1.0,B08C4Y26FP,B075QFZH93,-0.108146794,-0.31473008
1970,-1,,4.0,B00DGRUY3M,B00NH124VM,-0.13951108,-0.09374145
1971,-1,,2.0,B000KMZKTO,B000KMZKTO,0.040901553,0.0033840463
1972,-1,,4.0,B07S764D9V,B003ELYQJI,-0.4068666,-0.0098678935
1973,-1,,5.0,B002UKSZUU,B002UKSZUU,-0.03584414,-0.043919127
1974,-1,,5.0,B01M7VOJFW,B005T3GRLY,0.12964258,-0.04884166
1975,-1,,5.0,B01MTY7MSK,B009DQLSOO,0.1647657,0.21979648
1976,-1,,1.0,B00BHJS3C0,B00BHJS3C0,0.06432356,-0.020862125
1977,-1,,5.0,B000AJR482,B000AJR482,-0.07610846,-0.27625516
1978,-1,,1.0,B00FWGU1CY,B00FWGU1CY,-0.46548682,-0.04229307
1979,-1,,5.0,B075S2Y5C3,B075S2Y5C3,-0.21155334,0.041311495
1980,-1,,1.0,B07GTJSHZ3,B07GTJSHZ3,0.1376797,-0.113398746
1981,-1,,5.0,B078C6N6CR,B071W957BF,-0.03396175,0.39895755
1982,-1,,5.0,B07GKT53H5,B07GKT53H5,0.1913977,-0.22777124
1983,-1,0.9999986385377412,5.0,B0BVCMW9DS,B07Q2DKZZL,0.2695685,0.021912236
1984,-1,,5.0,B06XG2ZY5M,B06XX1VBVG,-0.3384201,0.19070978
1985,-1,,4.0,B00HSMK59E,B00HSMK59E,0.08894427,-0.31175128
1986,-1,,5.0,B0816152WW,B07ZH5S7VT,0.016013915,0.38665137
1987,-1,,5.0,B075JZNHTD,B01N32NCPM,0.15311158,-0.2880577
1988,-1,,3.0,B01MZI5VRW,B01MZI5VRW,0.22798485,-0.19007358
1989,-1,,5.0,B018SZT3BK,B018SZT3BK,0.20320678,0.08232342
1990,-1,,5.0,B01G61RGNA,B01G61RGNA,0.08270769,0.07586789
1991,-1,,5.0,B006T9ZKAQ,B006T9ZKAQ,-0.4802397,0.10175551
1992,-1,,4.0,B0048FU2GU,B0048FU2GU,0.2741192,0.08539965
1993,-1,,5.0,B008BBNOJE,B008BBNOJE,-0.05273827,-0.09666757
1994,-1,,4.0,B007TPS9PC,B007TPS9PC,0.21684846,-0.123020634
1995,-1,,5.0,B008PQ1QOA,B0046710G6,0.13983944,-0.16810706
1996,-1,,5.0,B007OZNZG0,B007OZNZG0,0.18509555,0.1992577
1997,-1,,3.0,B005DOK8NW,B005DOK8NW,0.1901207,-0.07405724
1998,-1,,1.0,B07Y9XK7MW,B07Y9XK7MW,0.04988533,-0.0046235416
1999,-1,,3.0,B091Y9L722,B091Y9L722,0.14827982,-0.33296302
2000,-1,,5.0,B0BLBPR39X,B091KHLNWY,0.015073996,0.12850487
2001,-1,,5.0,B0C5N822K2,B09V7YTRX2,-0.23581803,0.34923157
2002,-1,,5.0,B00BN1Q5JA,B00BN1Q5JA,0.038389087,0.42101914
2003,-1,,1.0,B00099YIP0,B00099YIP0,0.16583475,-0.2568009
2004,-1,,5.0,B07JGWQ34C,B07HMRZMTM,0.04883609,0.3977269
2005,-1,,5.0,B0BV3FZ8KY,B01N7ENHO6,0.08976994,-0.052306972
2006,-1,,5.0,B003D8GAA0,B003D8GAA0,0.051498912,0.0061517023
2007,-1,,5.0,B005FNKMGE,B005FNKMGE,0.12455136,0.10478982
2008,-1,,1.0,B08Y57JG1K,B08Y57JG1K,0.1983749,-0.15609486
2009,-1,,5.0,B09FDMGNQR,B07QQWBHZV,-0.17447945,-0.34151003
2010,-1,,3.0,B08723V9DD,B00BWTYMPM,0.1761849,-0.14005676
2011,-1,,1.0,B0053UJXQ4,B0053UJXQ4,0.032654703,0.06488259
2012,-1,,5.0,B08ZRVYSGX,B08ZRVYSGX,0.19464049,-0.17032903
2013,-1,,5.0,B07WHTQW4X,B07QXJ51YT,0.095018,0.12874793
2014,-1,,5.0,B09TF5TPL5,B08F58MXQG,0.22560433,0.0049593057
2015,-1,,1.0,B0BWFBFTGG,B07SW33KW2,0.06626027,-0.15774769
2016,-1,,2.0,B09S6Y5BRG,B07G36F6CM,0.060333267,0.077933416
2017,-1,,5.0,B07VHBC8VP,B086GG9K48,-0.29224533,0.235805
2018,-1,,5.0,B08N5TC2Z3,B07PQW93VG,0.2229406,0.02953066
2019,1,0.01191558895884116,5.0,B09KNJ518H,B07YY11M1P,0.044878874,0.18242812
2020,-1,,5.0,B08J83TR22,B082XGZ455,-0.46663636,0.14783798
2021,-1,,1.0,B01F9RGWF0,B01F9RGWF0,-0.09753131,-0.04937343
2022,-1,,5.0,B01054S5FM,B01054S5FM,0.110124804,-0.21984692
2023,-1,,5.0,B00HRUC1OO,B00HEGP33C,0.22064456,0.1165079
2024,-1,,4.0,B07VCJFPCK,B07VCJFPCK,0.04233411,0.08422006
2025,-1,,5.0,B07H65KP63,B07FZ8S74R,-0.13259834,-0.19487315
2026,-1,,5.0,B00416Q5KI,B00416Q5KI,-0.024975613,-0.1434496
2027,-1,,4.0,B079BBK5B7,B079BBK5B7,-0.038174167,0.42025545
2028,-1,,5.0,B00DX6B278,B00DX6B278,0.031701963,0.021417066
2029,-1,,2.0,B07V31SK5X,B07T9HFLCF,0.091542676,0.04446231
2030,-1,,5.0,B07VTK654B,B07VTK654B,0.12585215,-0.099967934
2031,-1,,5.0,B094VH58NQ,B07Z5RGLK6,0.13588229,-0.20975457
2032,-1,,5.0,B09P7TJCZW,B09P7TJCZW,0.01626855,-0.25728458
2033,-1,,3.0,B07V4D6F5F,B07V4D6F5F,0.00769284,-0.3035781
2034,-1,,5.0,B00XIWVO4I,B000246VPM,-0.29369882,-0.12053302
2035,-1,,5.0,B0B696YT88,B07GPNQNWG,-0.039801545,-0.21202406
2036,-1,,5.0,B09QLBKCZ3,B07FVH1BFX,0.028179195,0.014074191
2037,-1,,5.0,B0B4ZV9WF9,B07Z7K2YC7,0.16057971,0.023146983
2038,-1,,5.0,B09FKQLP6J,B07M6KKQ19,-0.07363908,0.38646865
2039,-1,,4.0,B0BNQ8ZL47,B0BNQ8ZL47,-0.30551064,0.1449587
2040,-1,,5.0,B0C3TLTQGR,B09VX5VB1F,0.045459624,-0.030299032
2041,-1,,5.0,B0BTN6S6Q1,B0BL7HNSZW,-0.24179924,0.15754876
2042,-1,,5.0,B0C1B9TW7G,B0B7LZR6J6,-0.08354438,0.030962825
2043,-1,,4.0,B0B9NR6CHX,B0B9NR6CHX,-0.022640258,-0.097908005
2044,-1,,5.0,B0BRQK5LVF,B09XMFQKJD,0.019630346,0.48544434
2045,-1,,5.0,B0BBQRB6SQ,B0BBQRB6SQ,0.09030824,-0.30725262
2046,-1,,5.0,B0BN41CPQN,B0B4ZR9MGM,-0.037340425,0.15094721
2047,-1,,5.0,B0BN41CPQN,B0B4ZNF943,0.025889631,-0.041520007
2048,-1,,5.0,B0BFDZXDS6,B0BFDZXDS6,0.051630966,0.019456819
2049,-1,,5.0,B095MTK53S,B095MTK53S,0.019186001,0.095553674
2050,-1,,5.0,B0B9XVXB6P,B0B5GT3F44,-0.08338904,0.021277905
2051,-1,,5.0,B09P4KT1KG,B09P4KT1KG,-0.018315934,0.3422288
2052,-1,,5.0,B0B79XLJT3,B0B79XLJT3,-0.12596568,0.123619884
2053,-1,,5.0,B0BHXQLLXB,B09P9SP7B5,-0.03384863,-0.079262376
2054,-1,,5.0,B0BHXQLLXB,B09P9PF8QW,-0.20363775,-0.07304436
2055,-1,,5.0,B0B2VP252D,B09QHX6C7T,0.059877142,0.044835538
2056,-1,,5.0,B0B5TH2Q4X,B0B5TH2Q4X,0.085918844,-0.11222853
2057,-1,,5.0,B0C1NRVQ4S,B0B445JCZ3,-0.36196324,-0.116623506
2058,-1,,5.0,B0BHZ1GDVT,B00NH136GE,0.22177336,-0.24101746
2059,-1,,5.0,B0BHXQLLXB,B09P9VCWXV,-0.11740822,0.09980965
2060,-1,,5.0,B09MF9F8VX,B09MF9F8VX,0.0968277,0.02775088
2061,-1,,5.0,B0CFQT6GW6,B0B6TNL3VT,0.12247003,-0.25342217
2062,-1,,5.0,B0B7HXB21R,B07VTSMHRH,0.047513478,0.3598345
2063,-1,,4.0,B0BV6RLX21,B07VXXCS9N,-0.0083332285,0.080924824
2064,-1,,4.0,B00BYVYBPE,B00BYVYBPE,-0.30019677,0.04362864
2065,-1,,2.0,B00T8H16UE,B00T8H16UE,-0.39464608,-0.21864808
2066,-1,,2.0,B004DU9T3C,B004DU9T3C,-0.4239813,-0.16515654
2067,-1,,5.0,B096N8LQPY,B096N8LQPY,0.2288236,-0.023244448
2068,-1,,1.0,B095Z3KQ13,B095Z3KQ13,0.045258686,0.24317154
2069,-1,,5.0,B071Z2WHPR,B071Z2WHPR,-0.1974707,0.30678087
2070,-1,,5.0,B0B751K1LV,B081PXHF89,-0.07399674,0.02817759
2071,-1,,5.0,B08K4C9MX2,B08K4G221H,-0.42175025,-0.3049318
2072,-1,,5.0,B09KY26HWG,B09KY26HWG,-0.18460017,0.007037852
2073,-1,,4.0,B09F3D2SP1,B09F3D2SP1,-0.39859992,-0.14314401
2074,-1,,5.0,B093F4J7ZM,B093F3RZJ2,-0.37164164,-0.09853027
2075,-1,,5.0,B09X9V54SK,B08617QDVV,0.09487349,0.13023037
2076,-1,,5.0,B000M9H03E,B000M9H03E,0.05401378,-0.0030018184
2077,-1,,5.0,B079NW5W5Q,B077GS1K74,0.3357352,-0.2878467
2078,-1,,5.0,B0BVH1QB5C,B009RT2IAK,-0.16250029,-0.26604754
2079,-1,,5.0,B07Q6Q44J2,B07Q6Q44J2,-0.2940955,-0.29594424
2080,-1,,5.0,B0C2HWSXNL,B006LW0WDQ,-0.122639425,-0.18258646
2081,-1,,2.0,B0BS6RY81M,B01LFV52Y6,0.2788213,-0.318051
2082,-1,,5.0,B0BKLWZ4LD,B00PIWB2SO,0.2847973,-0.0823044
2083,-1,,5.0,B01L8G5Q5S,B01L8G5Q5S,-0.023895934,-0.1050927
2084,-1,,5.0,B01HAVTUPM,B01HAVTUPM,-0.13957733,-0.42827132
2085,-1,,5.0,B07S6X6RLG,B007F9XHBI,-0.00096695125,-0.08274008
2086,-1,,5.0,B01N249DAV,B01IF45JDK,-0.09683331,-0.35862204
2087,-1,,5.0,B00M10X9J6,B00M10X9J6,-0.12189341,-0.30778873
2088,-1,,5.0,B01611VL68,B00RXNV0NS,-0.2029959,-0.21848802
2089,-1,,2.0,B007BTULVG,B007BTULVG,-0.18863383,-0.21527475
2090,-1,,1.0,B087Q2FP2X,B01AYSNHVQ,-0.13323563,-0.04910994
2091,-1,,5.0,B00OUUXC7O,B00DI89I04,-0.24190885,-0.22016272
2092,-1,,5.0,B0042F3K9W,B0042F3K9W,-0.3539554,-0.124865845
2093,-1,,1.0,B016HPOSXQ,B016HPOX7M,-0.023186669,-0.30367813
2094,-1,,5.0,B082KPKM3L,B06XJ2HKDQ,0.052720863,-0.12996691
2095,-1,,5.0,B077HQ5W4T,B077HQ5W4T,0.110464804,-0.34327337
2096,-1,,4.0,B07KTYJ769,B01MZEEFNX,-0.053958155,-0.36217043
2097,-1,,5.0,B0B3BGW87S,B004WBR8C6,0.11163399,0.028634973
2098,-1,,5.0,B0BML2MF98,B011HVUEME,-0.037483342,-0.22457656
2099,-1,,4.0,B07TXHPB39,B0007UQNV8,-0.013150666,0.14047703
2100,-1,,5.0,B01GC6LR84,B01GC6LR84,-0.17931479,-0.2860861
2101,-1,,4.0,B0B3D5VN6V,B071R95N8P,-0.0082264915,-0.22224677
2102,-1,,1.0,B0BFM4362X,B00SCI0BRO,0.0034305379,-0.15850274
2103,-1,,5.0,B00PTJ43FU,B00PTJ43FU,-0.055422314,-0.04214101
2104,-1,,2.0,B00MG1VGMW,B001UQ6E4Y,0.12744391,-0.0027450705
2105,-1,,3.0,B01J9F19I8,B01J9F19I8,0.022535656,0.11778298
2106,-1,,5.0,B01K8B8YA8,B01DFKC2SO,-0.012690492,-0.1713011
2107,-1,,1.0,B0000XMVI6,B0000XMVI6,0.2045432,-0.12114955
2108,-1,,3.0,B008H0QXT2,B005GTO0DI,-0.346398,-0.15355037
2109,-1,,2.0,B01KDYC2TO,B01KDYC2TO,-0.048645273,0.09460718
2110,-1,,1.0,B004RIL1JK,B004RIL1JK,0.17754579,-0.08382985
2111,-1,,3.0,B01BRWH8G8,B018T075DC,0.073434755,-0.16277625
2112,-1,,4.0,B075X8471B,B00ZV9RDKK,0.044198543,-0.10521418
2113,0,0.0,5.0,B09MK5D6JH,B01DEMTOQ6,-0.07499215,-0.08829331
2114,-1,,2.0,B00IVPU786,B00IVPU786,0.10785978,-0.05681474
2115,-1,,4.0,B0935ZDCYD,B016XTADG2,-0.37723947,-0.07833437
2116,1,0.0,2.0,B00ABZPX06,B00ABZPX06,-0.027076319,-0.016773053
2117,1,0.0031477771478781156,3.0,B0BXYXD1Q2,B005DKZTMG,-0.14343795,0.10730556
2118,-1,,1.0,B011KPIZ9G,B011KPIZ9G,0.033901017,0.13206048
2119,-1,,5.0,B00VRC6D3S,B00VRC6D3S,-0.014089793,0.010007631
2120,-1,,4.0,B006FD5RQ8,B006FD5RQ8,0.050954353,0.009649556
2121,-1,,5.0,B00ADJ4YQE,B00ADJ4YQE,0.055469383,-0.054428868
2122,-1,,1.0,B004JISIE4,B004JISIE4,0.17263097,0.010788463
2123,-1,,1.0,B0002MQGR2,B0002MQGR2,0.022073038,-0.5322131
2124,3,0.0,5.0,B000LIFB7S,B000LIFB7S,-0.058161594,-0.29040205
2125,-1,,5.0,B082FJXVW6,B082FJXVW6,-0.07026733,0.044696465
2126,-1,,5.0,B07KJZPPLR,B07KJZPPLR,-0.22740224,0.161175
2127,-1,,5.0,B08Q3QPZ5X,B07QZMK9C9,-0.0690036,0.03438004
2128,-1,,4.0,B09MGJD7Y8,B08ZS6CL97,-0.5050636,-0.0078001916
2129,-1,,5.0,B09XYMSZLL,B00DOMYL24,0.12320058,0.15122275
2130,-1,,5.0,B07N1KNGJ8,B07N1KNGJ8,-0.47073162,-0.040119976
2131,-1,,5.0,B07Y85CY2J,B07Y85CY2J,-0.01924219,0.3789615
2132,-1,,5.0,B09SVJGMN1,B076DK947N,-0.22753584,-0.20376337
2133,-1,,5.0,B0088YPRUI,B0088YPRUI,-0.19018877,-0.07386426
2134,-1,,5.0,B0145VHFA2,B0145VHFA2,0.024822194,0.29287544
2135,-1,,1.0,B015TN5FVQ,B015TN5FVQ,-0.088444,0.10308769
2136,-1,,5.0,B017OKABWK,B001UE6I0G,-0.57473296,0.018536206
2137,-1,,5.0,B08DLSLCF3,B07XJ8C8F7,0.12531203,-0.14375636
2138,-1,,5.0,B0057YDNQ2,B0057YDNQ2,-0.19112143,-0.121871054
2139,-1,,5.0,B0BQ3VKQG9,B07Q1GHB5X,-0.09819818,0.048428953
2140,-1,,5.0,B00CXP4AS8,B00CXP4AS8,-0.57806176,-0.073946945
2141,-1,,5.0,B000066R6M,B000066R6M,-0.287066,-0.11439529
2142,-1,,5.0,B00H1ZHD0W,B00H1ZHD0W,0.13634008,0.25908586
2143,-1,,4.0,B005LIDN00,B005LIDN00,-0.026859947,0.4499975
2144,-1,,5.0,B01ITOFEX6,B078SRF5FL,-0.034560755,0.49739543
2145,-1,,3.0,B01HRVABD0,B01HRVABD0,-0.12982675,-0.083435304
2146,-1,,5.0,B08NJ8VWQ3,B08NJ8VWQ3,0.2273547,0.26721525
2147,-1,,5.0,B08RYNJRCY,B08RYNJRCY,0.043327376,0.41598347
2148,-1,,5.0,B01CU0YQPW,B01CU0YQPW,0.19576308,-0.027500808
2149,-1,,5.0,B086X647CC,B086X647CC,0.06661506,0.28639784
2150,-1,,2.0,B09XT8WXMN,B01EWNUUUA,0.1347284,-0.024857236
2151,-1,,3.0,B07DKDL58Y,B07DKDL58Y,0.19737116,-0.027905978
2152,-1,,3.0,B092D8D5BZ,B09V12P4JF,0.10964318,0.023345128
2153,-1,,5.0,B075DD9DW4,B075DD9DW4,0.08991579,0.106692344
2154,-1,,5.0,B01E6MTP0S,B00G43ZVYC,0.061223384,0.31429073
2155,-1,,5.0,B075X8471B,B00ZV9RDKK,0.08211083,-0.18211228
2156,-1,,1.0,B07TB47MN4,B07TB47MN4,0.034298923,-0.011930349
2157,-1,,5.0,B0C2Z2HX4L,B0BMQ9JP7W,-0.46193963,0.10219118
2158,-1,,5.0,B0BZ46CGSP,B0B7WVP2BP,-0.013678454,0.20267132
